"";"X";"hexid";"meta_1";"meta_2";"meta_3";"meta_4";"meta_5";"meta_6";"meta_pop"
"530";530;530;288,793991721198;298,719873783207;246,946704617728;182,77046356506;141,694559491011;141,136804556091;1300,0623977343
"531";531;531;958,631258984162;990,810409802759;1045,76844273129;1061,71164830796;1743,52471434931;1248,91779444652;7049,364268622
"532";532;532;103,554476461531;115,274022343321;98,8465281864107;109,781740409676;97,1387823547723;111,249388752136;635,844938507847
"533";533;533;2538,12439727583;2505,91041998416;2024,18308748306;1991,8253130242;1637,55481396423;1726,61666600107;12424,2146977326
"534";534;534;108,24197060749;114,169619861194;84,3837728578577;47,6224169979558;50,5076174510295;109,57548434807;514,500882123597
"535";535;535;2481,34231093626;2355,69305021528;2555,54639787577;1710,70165561066;2256,71517002116;3535,63679431637;14895,6353789755
"536";536;536;105,542123707383;111,321959497918;127,695724312806;86,0525022092925;98,3199200909689;102,811558227578;631,743788045946
"537";537;537;4771,15673894554;4011,63499880245;4475,32189535831;5935,49096531692;7453,77614129657;8745,50903121252;35392,8897709323
"538";538;538;15370,7459868867;16305,2092027771;17398,3088587412;16834,3325833564;14597,3562267555;16900,5763617196;97406,5292202365
"539";539;539;20160,0343126817;19817,4259008386;22578,4179025422;27278,7123054278;29055,5940733926;21510,6557821122;140400,840276995
"540";540;540;2071,43918062699;2369,31656583631;2992,39972764303;1686,697483545;2475,55291073343;2463,73409197353;14059,1399603583
"541";541;541;0,0584345611217955;0,874211680860835;1,0475409889629;0,159003268428071;0,375650573711221;1,42415213809915;3,93899321118397
"542";542;542;581,3461110733;642,097635581161;756,885196537493;690,289464007025;618,381850807707;632,891786221992;3921,89204422868
"543";543;543;4285,7012699781;4091,71367433206;4272,31459380471;3793,12921174937;4234,70561086856;4157,10229919311;24834,6666599259
"544";544;544;317,486956405098;311,045496206753;314,910869531259;251,445188163602;201,494996962342;228,687529163815;1625,07103643287
"545";545;545;44,3214602162156;44,5655652610985;48,2109897195877;88,8650795328166;51,6338816568092;4,7368420790515;282,333818465579
"546";546;546;0;0;0;0;0;0;0
"547";547;547;0;0;0;0;0;0;0
"548";548;548;0;0;0;0;0;0;0
"549";549;549;0;0;0;0;0;0;0
"550";550;550;8,09325639367046;13,3401406233536;15,1770701132154;9,04170932893939;6,79942066815971;13,9499080242948;66,4015051516334
"551";551;551;4,04662078416579;2,6863487936868;0,725291910317082;1,17142778431377;5,73211812002662;6,48996872006041;20,8517761125705
"552";552;552;48,2458925093927;71,1558278436654;50,0918679935422;55,7004107058916;47,7987683387931;49,4324367244999;322,425204115785
"553";553;553;312,334725392651;282,569407064771;252,619508389649;398,137379361237;283,971383464002;259,779125939548;1789,41152961186
"554";554;554;2314,70101859435;1991,55230686098;2155,87106957733;1784,82452170977;1767,5274284232;2211,32296140875;12225,7993065744
"555";555;555;283,571515801268;436,876645471499;387,188355629969;334,252293259358;230,794708990648;421,339708844695;2094,02322799744
"556";556;556;2757,23188705954;3131,72654293016;2980,38033199427;2374,16463699894;2356,72644786917;2472,43510125805;16072,6649481101
"557";557;557;240,088561468004;297,427757801524;238,873376480829;131,524531510193;119,536261042298;163,32404175857;1190,77453006142
"558";558;558;1093,99483800653;926,946841822783;890,383376338029;1108,87801752244;651,729496231186;889,400511881117;5561,33308180209
"559";559;559;13,7152736454954;2,74305472909907;0;4,57175788183179;6,40046103456451;2,74305472909907;30,1736020200898
"560";560;560;0;0;0;0;0;0;0
"561";561;561;5238,04738327701;5441,33226789033;4920,25617339384;4449,15231421854;4437,63728341765;5297,06023060821;29783,4856528056
"562";562;562;4054,45256572353;3634,80387693145;3726,4653504559;4444,69711911214;5629,28977366516;4414,72633729479;25904,435023183
"563";563;563;16764,7474992726;16962,4359446396;18697,7756750855;17396,8472611133;15608,3499243461;21342,7865757224;106772,94288018
"564";564;564;37878,1121558306;38887,9911860341;42592,7274663185;44809,0730244536;45756,2760993324;46565,2778538671;256489,457785836
"565";565;565;1403,15993606741;1072,08316513268;1070,33111708939;1443,10677638228;1147,47403220496;954,732346882583;7090,8873737593
"566";566;566;0,0499549354036878;0,178174769142695;0,111854165484588;0,69765323437077;1,36699650580991;0,114955713007386;2,51958932321904
"567";567;567;125,529101354923;114,02811373122;104,090773363813;99,4357492689635;178,688152036887;85,6773802372806;707,449269993087
"568";568;568;1975,71381825757;1714,90979899748;2108,09384115944;1875,16727135294;1792,51363082501;1960,225254103;11426,6236146954
"569";569;569;6587,81116362052;5690,46453559068;5834,69662559913;5734,33520595792;4785,46341972044;5734,45481839819;34367,2257688869
"570";570;570;0,241059941442673;0;0;0;0,241059941442673;0,482119882885345;0,964239765770691
"571";571;571;67,1668638185391;62,2261188801676;32,6384984625063;47,8281758951844;35,7270494764964;33,0453361277406;278,632042660634
"572";572;572;0;0,19958862826326;0;0,19958862826326;0;0;0,39917725652652
"573";573;573;0;0;0;0;0;0;0
"574";574;574;0,118433124527289;1,12768931615115;1,36455556520572;0;0;10,1749501767793;12,7856281826635
"575";575;575;5,05978155543477;5,78539932373795;9,33640258687549;2,80074817563435;1,90337442199294;0,78955416351526;25,6752602271908
"576";576;576;5,84759720001772;5,78010753343174;2,73333149673214;10,503079362443;4,81707495257424;2,71416506618653;32,3953556113854
"577";577;577;41,0532236171212;56,1992020298403;62,0544928328919;49,2079289812645;56,4448232866052;21,0292898402895;285,988960588013
"578";578;578;8,92995973121742;15,5563317572605;5,33987705218212;15,7905091928686;25,5264031820995;16,7605478169245;87,9036287325526
"579";579;579;6568,16561744549;8235,4580936847;7545,92988901135;6820,24271555389;5143,99454746035;4832,00732526515;39145,7981884209
"580";580;580;10719,3004099367;11359,6249896118;11113,345487915;10743,2664923684;8198,80056968672;8790,75895352138;60925,09690304
"581";581;581;7813,86092080963;10345,8678684329;7967,06330780011;7550,93463512699;5869,03626223971;6179,80805549562;45726,571049905
"582";582;582;207,78836362773;197,574295101203;173,162885763629;249,343279021876;150,867346774997;183,830525790918;1162,56669608035
"583";583;583;323,487537887943;272,593255691074;137,27797825075;208,678654729941;292,787717912952;141,157625141958;1375,98276961462
"584";584;584;1054,74783575367;800,934845491096;753,196477272613;737,481913560456;558,528716477217;846,210709387768;4751,10049794282
"585";585;585;0;0;0;0;0;0;0
"586";586;586;78042,8615011105;84698,5252935829;83592,8901241652;83241,2276198387;86726,1361017482;86971,4307012088;503273,071341654
"587";587;587;1101,03359680967;1331,34302268039;1462,22806302597;1342,97646448258;1122,04027772222;1116,13431339332;7475,75573811415
"588";588;588;74398,9310563683;78398,3670970824;78912,9764936832;75951,7109337183;74956,453135605;80926,9392183202;463545,377934777
"589";589;589;21727,9733624207;22246,7897298977;24338,5768476973;22973,3901479786;24884,6189751807;24374,2288428109;140545,577905986
"590";590;590;1031,83994267034;1013,29382900135;1160,66190859808;1214,93228674971;1085,25174063863;1232,93100646715;6738,91071412526
"591";591;591;0,386637993710002;4,76220426326435;5,74694155399196;10,1304723494285;3,92257878504153;2,93539197773262;27,884226923169
"592";592;592;64,277895040332;84,891929971476;51,7628983797646;83,91569044531;89,0600690829381;105,906845635708;479,815328555529
"593";593;593;2,45513133471176;6,11575225347325;7,11516516353391;2,58055835062227;6,58249376067819;3,84001446301466;28,689115326034
"594";594;594;865,857528627616;753,324735353133;778,470795979072;687,953598177468;858,426905680723;498,49858951988;4442,53215333789
"595";595;595;0,0987358262732877;0,148103739409931;0,61302069529676;0,0493679131366438;2,71523522251541;0,246839565683219;3,87130296231525
"596";596;596;0;0,127438742174163;0,0424795807247211;0;0;0,679673291595537;0,849591614494421
"597";597;597;0;0,39917725652652;0;0,798354513053039;0,39917725652652;0;1,59670902610608
"598";598;598;0,0748457355987224;0,149691471197445;0,623714463322687;0,124742892664537;0;0;0,972994562783391
"599";599;599;0;0;0;0;0;0;0
"600";600;600;0,315821665406105;0,631643330812209;0,631643330812209;0,315821665406105;0;0;1,89492999243663
"601";601;601;937,368967433459;811,363833093149;972,878263056627;875,122592034368;851,728577354309;761,390687685315;5209,85292065723
"602";602;602;191,728339252049;165,3481748893;214,621118901537;218,69463198309;204,73036623326;208,89573029461;1204,01836155385
"603";603;603;54,3148057564498;44,688948024894;53,8658855476452;62,7692960667794;74,9688773962977;30,6067718800246;321,214584672091
"604";604;604;12,0219685973597;11,0035008274961;10,1360526400119;14,1645489420742;13,9650236954704;14,1590745706579;75,4501692730702
"605";605;605;40419,0916449112;41117,7422791634;39877,4650479441;40335,211684402;30882,5250942993;32187,4395602211;224819,475310941
"606";606;606;3379,7842031877;4110,00501645001;3485,94908925505;2893,67309958563;3593,740737309;2693,64064107286;20156,7927868602
"607";607;607;302,80354880904;244,351632656314;248,379410322962;220,255973931549;218,076389312513;121,435164144867;1355,30211917725
"608";608;608;952,825500196311;866,789263229853;964,607552500152;654,983357955887;469,001789002196;662,350636574676;4570,55809945907
"609";609;609;249,814222354018;237,275854861557;189,58781556668;207,260279403818;161,208035566137;170,155974251986;1215,3021820042
"610";610;610;1512,15986939843;1557,0910403242;1570,41501546873;1138,84306442287;1143,92141132727;1580,16595755622;8502,59635849772
"611";611;611;2581,02093442384;3275,71992152721;3511,96056761496;2780,92705492107;3077,81494732085;3196,78032114485;18424,2237469528
"612";612;612;29912,7668243518;31038,1056320532;33089,6079669527;30894,6415287371;37638,4942715848;35453,4949251531;198027,111148833
"613";613;613;1213,10808669343;1008,88639421876;1420,2108826055;1007,69674237769;1234,02084267701;886,217741865572;6770,14069043796
"614";614;614;2133,73819534104;2356,9276157433;2918,86420840004;2938,52488753407;3163,54929587249;2386,80782676976;15898,4120296607
"615";615;615;7,91717150565599;0,149606415450794;0,179527698540952;8,28819541597397;0,119685132360635;0;16,6541861679823
"616";616;616;1711,54868326859;1711,69607088667;1397,6987001224;1639,46996637497;1239,72237515438;1756,71531058846;9456,85110639547
"617";617;617;0,676771417127864;0,61037496250684;0,304627964416057;2,32213534488204;0,435182806308653;0,0870365612617305;4,43612905650318
"618";618;618;378,508290121164;295,935722010378;400,724647030566;394,963905721867;358,745553224333;339,483108172048;2168,36122628036
"619";619;619;3291,77844412036;3207,4580231315;3650,73763879868;2833,64032280253;3326,33161798673;3083,52014192591;19393,4661887657
"620";620;620;0;0;0;0;0;0;0
"621";621;621;0;0;0;0;0;0;0
"622";622;622;1,85332297673027;0,988438920922813;0;0,13305908550884;0,826867174233507;0,855379835413973;4,6570679928094
"623";623;623;1,30276436980018;5,21105747920073;3,90829310940055;0;0;0,546614420895181;10,9687293792966
"624";624;624;13,228115383628;6,55732922040175;8,66498228101588;5,91006137501214;8,61915501138528;10,5989250941961;53,5785683656391
"625";625;625;30,472790330735;21,629908988598;34,8180310869217;37,6986842873497;54,6098980194317;10,0862679314761;189,315580644512
"626";626;626;3,98155468768293;2,95842553603326;3,96153780073521;4,11499496296786;1,83920929784344;0,372773113266222;17,2284953985289
"627";627;627;528,736387800038;525,016347674908;458,681516220221;644,235800508493;495,521153982235;392,630300022696;3044,82150620859
"628";628;628;39,6981055819933;58,4596738323567;46,2898154190387;41,5485530714205;34,9402726871674;45,3909187429718;266,327339334948
"629";629;629;102,202255822493;114,501887728993;126,854570986008;163,976076972273;62,9131106928977;117,616533191654;688,064435394319
"630";630;630;718,543799888785;719,889523827914;707,478092523932;692,824366636929;645,008175901196;533,498662958812;4017,24262173757
"631";631;631;765,805517164049;888,17882488777;954,681423531135;731,209822732882;825,99016558853;575,774238802184;4741,63999270655
"632";632;632;151,445375821049;120,80232990888;103,255988552074;127,988870953212;110,944368888078;137,516857440871;751,953791564164
"633";633;633;185,233993877118;172,758049778215;171,323509842957;390,303424260159;146,317270271135;130,581331637799;1196,51757966738
"634";634;634;103,028463206695;128,989243269304;91,2865583062109;92,1261504957189;65,4792909903362;114,862739096901;595,772445365166
"635";635;635;0,149762455790703;0,11091318508064;0,136565566122018;0,416814122007591;1,12603573195505;0,267496505194484;2,20758756615049
"636";636;636;90571,2989323706;92536,6286565334;94631,0439814003;97153,1252181905;98905,2882427388;94524,0213110549;568321,406342288
"637";637;637;758,580510904172;669,832859454689;804,873771920338;705,717972057801;389,558164227252;537,724073603194;3866,28735216745
"638";638;638;7223,00630654911;9000,4918705326;8411,08785538742;8588,15108854377;8268,68106006969;6753,59648428179;48245,0146653644
"639";639;639;1040,41802461107;1075,79618818861;1151,06529548757;967,761561175286;1218,05963657505;1071,66611187289;6524,76681791048
"640";640;640;24,5990383310991;17,5864051453587;51,9284021833581;160,001381626066;65,4940659382043;83,2313515093632;402,840644733449
"641";641;641;41,4987890900503;81,5587908750591;34,2204041070282;64,823526233002;94,5821580967568;14,4806424754029;331,164310877299
"642";642;642;0,146221422919708;0;0;0;0,0397789300436771;0,0397789300436771;0,225779283007062
"643";643;643;696,118498725014;739,2293840302;726,365406273771;524,022640518949;359,636857437787;356,588564502259;3401,96135148798
"644";644;644;205,100443459605;260,561094000925;390,063188215451;323,078427889664;367,9276062479;522,554252777697;2069,28501259124
"645";645;645;0;0;0;0;0,0493679131366438;0;0,0493679131366438
"646";646;646;0;0;0;0;0;0;0
"647";647;647;0;0,239506353915912;0;0;0;0,479012707831824;0,718519061747736
"648";648;648;5,42892589143211;1,98799092713331;7,95492446684547;5,52166404193827;3,55112234702164;1,08866524507233;25,5332929194431
"649";649;649;5,38597409388718;9,69572512796741;1,02642041256984;7,99028813477445;5,25843072901164;11,0169124282496;40,3737509264601
"650";650;650;10,4331050896152;10,3428481517404;20,0275795734685;23,8196686426188;10,6747722907263;12,0239402824173;87,3219140305865
"651";651;651;100,69272721558;117,681340983772;84,7113668976924;79,2212591709447;66,783555243306;163,940454488712;613,030704000007
"652";652;652;27,3630089927856;35,8139925529303;36,435756581345;27,6651169351927;28,0085716637643;15,8211604513135;171,107607177331
"653";653;653;6,19929838382214;5,80499460333065;7,2880142898693;1,82222099782143;1,15959518043182;1,30158642701531;23,5757098822906
"654";654;654;3797,98491137149;3587,47507280963;3209,64793757113;3340,6404964119;4541,50722743253;3809,70373709936;22286,959382696
"655";655;655;313,312343882282;330,147983211847;326,012117243562;522,548052255294;231,464381518023;336,546476428064;2060,03135453907
"656";656;656;1027,28920818765;1195,94713127952;1331,6918078509;923,708661683732;1344,2565266613;1406,18044594991;7229,07378161301
"657";657;657;208,527916657012;170,333042259228;195,540930173918;260,280230544921;204,634909512594;214,970289675643;1254,28731882332
"658";658;658;95,279060524025;119,042038751642;129,524999185375;170,094434585355;139,678080788337;149,44405266718;803,062666501914
"659";659;659;566,163349170896;450,020058686523;412,867473157999;501,205580124079;519,361083470539;648,887024274687;3098,50456888472
"660";660;660;31,8371862025262;25,5272594035519;16,3828772180171;43,9650079202148;10,6662402916658;13,7968710370016;142,175442072977
"661";661;661;57013,4351786473;60639,4538704593;56415,2387985193;60599,8603587362;67621,711229462;68939,2942464137;371228,993682238
"662";662;662;37486,5653137329;42137,4780957905;40791,8301680371;40048,9125566128;43256,5239579785;40771,1001117483;244492,4102039
"663";663;663;7432,51214660584;7284,03822784285;7728,58679394972;5875,45784195644;4539,21306664507;9271,00571990453;42130,8137969044
"664";664;664;951,189437956448;1615,53742337872;1066,8877441632;694,333098173944;864,931213268538;575,868234669057;5768,74715160991
"665";665;665;2,18744504687971;3,46519072505707;1,1277340999383;4,02710110226658;3,74990579465093;2,18744504687971;16,7448218156723
"666";666;666;9,06140962828884;19,221662183206;22,2748285669591;14,2096995376234;13,4862932648047;4,17763268053535;82,4315258614174
"667";667;667;363,585941211502;400,173547653558;339,266186878817;352,105083303454;168,112659096039;340,923805451593;1964,16722359496
"668";668;668;2,05647925556977;1,22917383641879;1,02240760557139;1,55360261852189;1,06972514662312;7,05903158805797;13,9904200507629
"669";669;669;9,47431529835762;8,42546964872259;0,304627964416057;1,07031446956993;17,1183615884789;6,76736807025544;43,1604570398005
"670";670;670;701,45739086217;670,986674188051;561,195492103405;690,089346496769;327,695015565492;337,179543665054;3288,60346288094
"671";671;671;570,870479201603;622,749131285353;562,202739782544;555,458800453594;387,295683037472;365,941510081504;3064,51834384207
"672";672;672;0;0;0;0;0;0;0
"673";673;673;1,89775520706983;7,87377138498561;2,43830774194949;2,79424079568564;11,8089938389096;4,27784959910921;31,0909185677094
"674";674;674;15,1092940631352;17,739489362838;21,5772126600648;28,6414758413947;13,4972158264511;17,2156334330178;113,780321186902
"675";675;675;5,15315684054293;5,02946002159221;3,55501823367384;2,97398734924082;3,11873894588528;0,568478997730987;20,3988403886661
"676";676;676;43,7988363584338;67,6347703502614;71,3957628542386;54,911352210145;53,7746043690476;51,8379014998559;343,353227641982
"677";677;677;8,03404110606788;18,7308923322265;24,7979551398356;12,1267421524523;18,9890158087603;5,80554531996516;88,4841918593077
"678";678;678;179,60294035415;168,949811730004;190,106794576416;179,800537547316;120,316197922129;159,47499667771;998,251278807725
"679";679;679;3,07244851833944;4,67358719959051;6,47725455560746;4,35069789256948;2,45631890457906;2,73090123456078;23,7612083052467
"680";680;680;831,588731227714;916,724119454919;828,635550379473;1033,28751713169;591,746572712783;742,392621583246;4944,37511248983
"681";681;681;136,440046182894;94,5496374064709;96,4262596286191;184,265664802916;189,072769608837;104,392250372107;805,146628001844
"682";682;682;176,39768915491;169,624573261052;188,576929097777;159,676001639661;186,244398669823;224,027233779695;1104,54682560292
"683";683;683;249,062901805732;214,732189687267;231,456479513398;207,048646679845;271,425122669654;336,928938888246;1510,65427924414
"684";684;684;12,0914184252643;10,919380139029;6,41392770690074;9,82470740530154;13,7904542649336;20,5103377571827;73,5502256986119
"685";685;685;222,932015818194;186,868741837116;202,636816901313;196,864567946345;205,548322403138;380,040295443684;1394,89076034979
"686";686;686;0,683039658694658;0,176007955468876;0,955980145662581;0,631628982569618;0,781433803977235;0,573206796845323;3,80129734321829
"687";687;687;16211,6353639221;18917,6448606869;19668,1609779495;18527,6298915367;19346,121135642;18262,0208028734;110933,213032611
"688";688;688;347387,930706978;374377,384201011;355453,389254571;361316,060904299;379419,474396705;385969,722033075;2203923,96149664
"689";689;689;1700,53346116198;1794,81483736113;1703,72155959544;1677,53903472979;961,017463457505;1276,19553414148;9113,82189044733
"690";690;690;2232,00271982144;2439,90010408589;2268,40872116987;2377,09287954608;1266,9026396932;1307,57354428978;11891,8806086063
"691";691;691;4,96656779629071;5,99273989293415;5,47837830038115;2,75445342986648;0;1,07689602307924;20,2690354425517
"692";692;692;3,8618674422619;9,08591690814344;1,35393295319772;0,768900195643151;3,1758921124391;1,85538960253021;20,1018992142155
"693";693;693;2766,85575720383;2504,54402886372;2445,07761917706;1928,0066166954;1679,56733109142;1496,49522538605;12820,5465784175
"694";694;694;12,2806002411698;16,6976973506271;15,8188345312297;19,4490494325475;2,10193996674452;3,85352920659381;70,2016507289124
"695";695;695;0;0;0;0;0;0;0
"696";696;696;0;0;0;0;0;0;0
"697";697;697;0;0;0;0;0;0;0
"698";698;698;30,9543885413479;33,0859633336068;45,0841209786097;43,3765679557015;58,8403739177497;29,0917051713177;240,433119898333
"699";699;699;3,43380197941931;4,35940461970139;2,38397528203339;2,23158586592032;0,715696596297549;0;13,124464343372
"700";700;700;20,0827507291334;28,6729276998866;16,0996835756489;28,4494442499966;4,96662580572694;18,2647230356335;116,536155096026
"701";701;701;2,35721967658179;2,62955864892474;4,03669782895359;3,44396006561895;0,260552873960036;0,53125715859384;13,2592462526329
"702";702;702;2,69279525240994;3,8413887829132;1,66221929161108;2,31048481533939;3,47570053875876;4,58772524484657;18,5703139258789
"703";703;703;9,6464584265809;25,0470410990721;9,24112640019233;1,92086459872672;6,97212216690377;5,00417142962917;57,831784121105
"704";704;704;0,520634570806122;1,56190371241837;1,56190371241837;0,136666574836607;0,273333149673215;0;4,05444172015268
"705";705;705;5,83358709648667;11,0669087377142;5,71558076375492;2,03645825921433;6,42595985421014;18,7301018846183;49,8085965959986
"706";706;706;60,9473873297229;53,6777397428557;58,6203653666196;28,8740841645762;27,0254070061008;22,8447997960489;251,989783405924
"707";707;707;9875,85871272271;10985,5672223207;11118,7557885615;10351,9448785532;8846,49582378468;9930,33122817464;61108,9536541174
"708";708;708;169,831215530163;142,043376864898;154,99169272589;93,2009161292895;129,622005115138;177,317192186623;867,006398552001
"709";709;709;117,309768967773;97,8938317396513;141,983208995467;135,002174091718;135,005418410078;165,774572837777;792,968975042464
"710";710;710;179,554845152088;195,38524625359;159,530984182874;181,99165174049;232,419102609591;374,026409848483;1322,90823978712
"711";711;711;20,9845426906133;8,11717299587158;4,42003131666621;12,7117224180622;41,5860070095099;10,2470109607211;98,0664873914443
"712";712;712;500,198600069219;756,034984078384;734,862509687377;587,611243050517;595,608466263979;603,356928495564;3777,67273164504
"713";713;713;794807,929159461;733812,894934478;704858,168298963;697831,91920119;688475,556077234;680743,328276526;4300529,79594785
"714";714;714;48211,1705074853;54136,9924839257;51408,6617933947;48409,9172620207;35379,5299062024;31650,2886704067;269196,560623435
"715";715;715;1078,82567214487;1214,56319786511;1017,91001556499;1027,64557167256;821,384298336273;649,712023817985;5810,04077940179
"716";716;716;402,132231794776;648,63803611647;586,597917149467;315,90533504007;205,703690753998;505,975186655385;2664,95239751017
"717";717;717;2,3719018061098;1,04381224524174;6,68300641831436;2,28441362473689;0,745427756738226;5,58430660128988;18,7128684524309
"718";718;718;347,607123740293;372,934003859361;389,016153317731;418,110853087225;249,679167271399;134,631032888969;1911,97833416498
"719";719;719;40,6536567426167;14,5332646741559;23,5330528180714;42,9385479133916;62,0403008593655;25,3147060587112;209,013529066312
"720";720;720;39,5675823194938;24,2982646122412;29,8352460971084;13,8362021437773;9,55140060176243;24,9288612363827;142,017557010766
"721";721;721;0,931331484567493;0,83978519920102;0,395193034918127;0;0,437340190919834;1,82776778649634;4,43141769610281
"722";722;722;0;0,460391052794301;0;0;0;0;0,460391052794301
"723";723;723;445,921421347098;29,2539831890599;6,50175135375177;0,892479652726109;358,609861598441;836,923972779644;1678,10346992072
"724";724;724;22,7931454202899;33,4379123040374;25,8447791966379;45,6400177201475;19,1567737789661;14,9515251550798;161,824153575159
"725";725;725;2,18597069050237;1,53701064175948;4,3422406922751;2,4715023116988;2,61720743601892;1,62759774238492;14,7815295146396
"726";726;726;0,512344808922452;2,1979143926819;0,274739299085238;0,824217897255713;0,274739299085238;4,13147679899799;8,21543249602853
"727";727;727;0;0;0;0;0;0;0
"728";728;728;7,15081050369511;2,93461739772628;0,235042685315648;1,10045034470555;7,99783442345224;0;19,4187553548948
"729";729;729;8,55027492775474;9,53990678149727;2,59708387699341;19,9521723549084;4,38339252243391;10,0626992501112;55,0855297136989
"730";730;730;91,8649987177936;72,8810672112674;107,901519618256;64,3486852337466;97,5752647956151;71,5834743904107;506,155009967089
"731";731;731;844,810986421133;804,853308317716;1503,52214025462;939,106820201868;795,928175557569;687,461983470592;5575,6834142235
"732";732;732;433,314570502431;646,608834507931;581,455449978455;442,07079711383;495,541539326803;394,427799165347;2993,4189905948
"733";733;733;159,941013578836;120,032889532548;126,252215724568;85,9520275794552;184,798160907492;180,871020364223;857,847327687122
"734";734;734;428,650739882828;372,709276818184;325,293140225027;325,289799041707;372,724157691194;460,979176222818;2285,64628988176
"735";735;735;456,731727551977;468,83564470065;466,601750735392;474,333627240956;515,583363370084;578,264241685492;2960,35035528455
"736";736;736;381,955397297385;347,284947592261;348,973441199829;245,437902133379;368,014195165671;413,118870774452;2104,78475416298
"737";737;737;76,8610553006434;79,4988494747463;51,0810331497438;58,7906591807151;84,5257338112397;180,725811318562;531,48314223565
"738";738;738;107866,082722254;116015,713380629;120361,154349566;115809,149953237;116819,072005368;111174,905203691;688046,077614745
"739";739;739;214221,693170061;190194,450072508;176511,1850852;166158,602292539;157127,389735213;157613,453318206;1061826,77367373
"740";740;740;15618,862279251;15506,7361874432;16987,8287148592;12074,981645405;11621,5882302301;10847,9117586194;82657,9088158079
"741";741;741;13,5681791805135;25,9982945506708;17,8457699812532;9,50958710208535;6,75496284202067;4,67548509024079;78,3522787467843
"742";742;742;48,3835578217367;65,9521345833345;58,8198780288583;22,5588266993022;60,3786195043511;29,0486261880868;285,14164282567
"743";743;743;518,394234524596;495,459303485728;403,051803629004;428,212959272796;482,121495805019;319,681217618351;2646,92101433549
"744";744;744;19,2382222609406;22,6634696473258;12,2066317794316;8,95196407111495;6,44907451928841;1,35021053976824;70,8595728178696
"745";745;745;4,47013699337261;5,34082050440739;1,90665914572981;15,1695396558263;4,12215357514055;4,12360350604985;35,1329133805265
"746";746;746;7,2081562931421;13,3551134322518;1,34906669955682;4,72173344844888;9,58329861210292;0;36,2173684855025
"747";747;747;3,0213162839626;1,15097763198575;1,92788753357613;2,18685750077293;1,3811731583829;1,15097763198575;10,8191897406661
"748";748;748;0;0;0;0;0;0;0
"749";749;749;25,2864838205789;15,5250070332429;15,839100874659;15,2308098355993;40,6794182578781;23,697638674721;136,258458496679
"750";750;750;1,87708352771399;0,427689917706987;0,855379835413973;1,6632385688605;14,6127388549887;7,50833411085597;26,9444648155401
"751";751;751;14,4568813334965;15,1030119629215;20,0700431067179;21,5565132857078;15,3341273263014;7,83109398079944;94,3516709959445
"752";752;752;0,961587546798332;1,730857584237;4,59158053596204;1,32218287684771;0,961587546798332;1,92317509359666;11,4909711842401
"753";753;753;2,09946614384303;2,21966458719282;1,45840777931081;0;1,153905056158;0;6,93144356650466
"754";754;754;15,4908999760005;12,9686704404214;10,5090525451075;19,0164134447558;17,4797171898122;5,94866326725151;81,4134168633489
"755";755;755;8,2994465540298;9,86885407415637;5,03717197456053;13,4628190914775;5,85164794260513;11,1735941394932;53,6935337763225
"756";756;756;433,027678777016;474,51003179255;406,159823371208;320,430496557967;335,891689774774;230,847313628423;2200,86703390194
"757";757;757;2583,99644596133;2616,82228384246;2289,77530240395;2885,35822413842;2140,1892488078;2697,27307651694;15213,4145816709
"758";758;758;369,847090029438;520,208771085782;438,571255130194;325,887158446791;531,040699216428;409,960980409582;2595,51595431822
"759";759;759;104,807830108722;95,8470550978672;51,3619973509805;92,9359203604413;130,640754435914;95,3760045546535;570,969561908578
"760";760;760;170,582951601286;168,882235537369;125,714192772545;195,397407497746;141,93498339657;137,718986648173;940,230757453689
"761";761;761;374,746938596587;291,569472503098;220,559704902596;290,929783316988;187,788077118516;386,267469475786;1751,86144591357
"762";762;762;2283,95616184987;2203,42407803864;2071,66758660573;2080,29186144023;2248,89748807405;2499,05539332334;13387,2925693319
"763";763;763;419238,193769622;393610,245612606;376847,583160757;382075,450682422;376661,211872663;378271,292766521;2326703,97786459
"764";764;764;10801,7327924143;11474,8028637167;10789,5063412652;8982,96727873502;7258,95338854969;6332,01212959904;55639,97479428
"765";765;765;3089,25939220093;4667,14959392994;4625,23732426939;1987,03146481975;2377,359829059;2163,79758646069;18909,8351907397
"766";766;766;836,907691189999;910,658430278622;868,375866705061;897,364175569407;428,791136441483;537,661617143239;4479,75891732781
"767";767;767;19,2775667976721;47,38027899943;9,60528272352351;25,896794568861;22,7232855016404;36,0618967534249;160,945105344552
"768";768;768;0,125364162333122;0,551602314265737;0,175509827266371;0;0;0;0,85247630386523
"769";769;769;14,1187148900151;17,518098194951;32,5143887369532;19,3443383176355;16,019676290223;13,6748201486505;113,190036578428
"770";770;770;0,10966606718978;0,0731107114598536;0,10966606718978;0,0365553557299268;0,219332134379561;0;0,548330335948901
"771";771;771;83,4145951157444;60,8345157140082;52,881339435874;47,8729896196205;39,336740418116;84,2978424428824;368,638022746245
"772";772;772;2,93499296156366;4,45044684367824;7,11208261764528;11,8119079482538;12,7854431953084;2,71438891543307;41,8092624818824
"773";773;773;0;0,0542794642593655;0;0,271397321296828;0;0;0,325676785556194
"774";774;774;934,631764050239;851,49807721092;803,786257706023;1075,91005934467;1103,82829925142;1109,95549098352;5879,60994854679
"775";775;775;53,6925769325731;52,3642499018818;43,2361677975044;69,3228269999453;37,9485219577137;43,3088214400191;299,873165029637
